Internal_ID,tileAddress
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1525-r35-c29-x28672-y34816-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1743-r40-c27-x26624-y39936-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1027-r24-c15-x14336-y23552-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1782-r41-c22-x21504-y40960-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num942-r22-c18-x17408-y21504-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num498-r12-c14-x13312-y11264-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1963-r45-c27-x26624-y45056-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num550-r13-c22-x21504-y12288-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1122-r26-c22-x21504-y25600-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1248-r29-c16-x15360-y28672-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num810-r19-c18-x17408-y18432-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num901-r21-c21-x20480-y20480-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num718-r17-c14-x13312-y16384-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1154-r27-c10-x9216-y26624-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num857-r20-c21-x20480-y19456-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1247-r29-c15-x14336-y28672-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num811-r19-c19-x18432-y18432-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num938-r22-c14-x13312-y21504-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1289-r30-c13-x12288-y29696-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num943-r22-c19-x18432-y21504-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num2005-r46-c25-x24576-y46080-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1070-r25-c14-x13312-y24576-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1663-r38-c35-x34816-y37888-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1339-r31-c19-x18432-y30720-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1529-r35-c33-x32768-y34816-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1614-r37-c30-x29696-y36864-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1159-r27-c15-x14336-y26624-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num423-r10-c27-x26624-y9216-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1249-r29-c17-x16384-y28672-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1072-r25-c16-x15360-y24576-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1203-r28-c15-x14336-y27648-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1398-r32-c34-x33792-y31744-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1290-r30-c14-x13312-y29696-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num468-r11-c28-x27648-y10240-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1394-r32-c30-x29696-y31744-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1571-r36-c31-x30720-y35840-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num511-r12-c27-x26624-y11264-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1293-r30-c17-x16384-y29696-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1396-r32-c32-x31744-y31744-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1971-r45-c35-x34816-y45056-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1312-r30-c36-x35840-y29696-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num323-r8-c15-x14336-y7168-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1703-r39-c31-x30720-y38912-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1037-r24-c25-x24576-y23552-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1202-r28-c14-x13312-y27648-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1439-r33-c31-x30720-y32768-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num455-r11-c15-x14336-y10240-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1788-r41-c28-x27648-y40960-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num512-r12-c28-x27648-y11264-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num589-r14-c17-x16384-y13312-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num456-r11-c16-x15360-y10240-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1356-r31-c36-x35840-y30720-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1033-r24-c21-x20480-y23552-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1155-r27-c11-x10240-y26624-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num278-r7-c14-x13312-y6144-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1874-r43-c26-x25600-y43008-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1831-r42-c27-x26624-y41984-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1311-r30-c35-x34816-y29696-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1352-r31-c32-x31744-y30720-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1115-r26-c15-x14336-y25600-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1920-r44-c28-x27648-y44032-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num949-r22-c25-x24576-y21504-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num986-r23-c18-x17408-y22528-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1327-r31-c7-x6144-y30720-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1192-r28-c4-x3072-y27648-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1745-r40-c29-x28672-y39936-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num2012-r46-c32-x31744-y46080-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1284-r30-c8-x7168-y29696-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1834-r42-c30-x29696-y41984-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1353-r31-c33-x32768-y30720-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1616-r37-c32-x31744-y36864-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num982-r23-c14-x13312-y22528-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1968-r45-c32-x31744-y45056-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num590-r14-c18-x17408-y13312-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num947-r22-c23-x22528-y21504-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1926-r44-c34-x33792-y44032-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num367-r9-c15-x14336-y8192-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num948-r22-c24-x23552-y21504-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num719-r17-c15-x14336-y16384-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1481-r34-c29-x28672-y33792-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1381-r32-c17-x16384-y31744-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1438-r33-c30-x29696-y32768-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1962-r45-c26-x25600-y45056-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num107-r3-c19-x18432-y2048-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1923-r44-c31-x30720-y44032-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1113-r26-c13-x12288-y25600-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1156-r27-c12-x11264-y26624-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1334-r31-c14-x13312-y30720-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num282-r7-c18-x17408-y6144-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1574-r36-c34-x33792-y35840-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1965-r45-c29-x28672-y45056-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1780-r41-c20-x19456-y40960-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1605-r37-c21-x20480-y36864-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1915-r44-c23-x22528-y44032-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1785-r41-c25-x24576-y40960-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1871-r43-c23-x22528-y43008-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1704-r39-c32-x31744-y38912-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num1441-r33-c33-x32768-y32768-w1024-h1024.png
1289,/media/amax/f30805f9-1e6b-43a3-91da-6fffa2c90b34/WSIfujian/Raw_WSI_Tiles_resize512_CN/1289/Tiles/Num2057-r47-c33-x32768-y47104-w1024-h1024.png
